BRUKSDØGN;PRISOMRÅDE;VOLUM_KWH;ANTALL_ORGANISASJONER;ANTALL_MÅLEPUNKT
2024-04-03;NO1;495950,871;21;55
2024-04-03;NO2;337390,886;13;23
2024-04-03;NO3;2525827,858;11;22
2024-04-03;NO4;600526,123;8;20
2024-04-03;NO5;195687,973;5;10
2024-04-04;NO1;521637,661;21;55
2024-04-04;NO2;328471,216;13;23
2024-04-04;NO3;2540076,452;11;22
2024-04-04;NO4;610319,831;8;20
2024-04-04;NO5;194564,059;5;10
2024-04-05;NO1;499124,836;21;55
2024-04-05;NO2;336528,306;13;23
2024-04-05;NO3;2537533,531;11;22
2024-04-05;NO4;764975,287;8;20
2024-04-05;NO5;194790,355;5;10
2024-04-06;NO1;498227,764;21;55
2024-04-06;NO2;330037,074;13;23
2024-04-06;NO3;2553487,341;11;22
2024-04-06;NO4;778597,619;8;20
2024-04-06;NO5;181035,144;5;10
2024-04-07;NO1;489586,735;21;55
2024-04-07;NO2;314001,142;13;23
2024-04-07;NO3;2554807,514;11;22
2024-04-07;NO4;780703,327;8;20
2024-04-07;NO5;171178,925;5;10
2024-04-08;NO1;497459,739;21;55
2024-04-08;NO2;330370,283;13;23
2024-04-08;NO3;2556098,698;11;22
2024-04-08;NO4;778503,687;8;20
2024-04-08;NO5;184689,161;5;10
2024-04-09;NO1;508291,892;21;55
2024-04-09;NO2;346033,813;13;23
2024-04-09;NO3;2558755,098;11;22
2024-04-09;NO4;779005,419;8;20
2024-04-09;NO5;195073,260;5;10
2024-04-10;NO1;519312,456;21;55
2024-04-10;NO2;353753,016;13;23
2024-04-10;NO3;2546881,141;11;22
2024-04-10;NO4;778464,419;8;20
2024-04-10;NO5;196234,281;5;10
2024-04-11;NO1;508098,129;21;55
2024-04-11;NO2;369476,305;13;23
2024-04-11;NO3;2552185,760;11;22
2024-04-11;NO4;781494,101;8;20
2024-04-11;NO5;196114,450;5;10
2024-04-12;NO1;501397,479;21;55
2024-04-12;NO2;396292,194;13;23
2024-04-12;NO3;2556640,957;11;22
2024-04-12;NO4;785146,563;8;20
2024-04-12;NO5;196379,922;5;10
2024-04-13;NO1;481927,982;21;55
2024-04-13;NO2;399252,783;13;23
2024-04-13;NO3;2558224,166;11;22
2024-04-13;NO4;788498,038;8;20
2024-04-13;NO5;196083,860;5;10
2024-04-14;NO1;507398,958;21;55
2024-04-14;NO2;378787,581;13;23
2024-04-14;NO3;2537818,246;11;22
2024-04-14;NO4;754499,769;8;20
2024-04-14;NO5;195629,823;5;10
2024-04-15;NO1;514870,503;21;55
2024-04-15;NO2;387031,729;13;23
2024-04-15;NO3;2542082,305;11;22
2024-04-15;NO4;781344,502;8;20
2024-04-15;NO5;195838,354;5;10
2024-04-16;NO1;529951,038;21;55
2024-04-16;NO2;393130,561;13;23
2024-04-16;NO3;2543195,328;11;22
2024-04-16;NO4;782985,483;8;20
2024-04-16;NO5;194427,576;5;10
2024-04-17;NO1;534684,726;21;55
2024-04-17;NO2;400299,754;13;23
2024-04-17;NO3;2540489,189;11;22
2024-04-17;NO4;782769,489;8;20
2024-04-17;NO5;194912,429;5;10
2024-04-18;NO1;491210,061;21;55
2024-04-18;NO2;383549,725;13;23
2024-04-18;NO3;2513827,992;11;22
2024-04-18;NO4;782886,011;8;20
2024-04-18;NO5;194716,008;5;10
2024-04-19;NO1;516703,319;21;55
2024-04-19;NO2;382834,214;13;23
2024-04-19;NO3;2529039,501;11;22
2024-04-19;NO4;759045,696;8;20
2024-04-19;NO5;194852,603;5;10
2024-04-20;NO1;506318,818;21;55
2024-04-20;NO2;386523,697;13;23
2024-04-20;NO3;2005160,866;11;22
2024-04-20;NO4;757206,927;8;20
2024-04-20;NO5;135951,037;5;10
2024-04-21;NO1;474986,980;21;55
2024-04-21;NO2;369724,888;13;23
2024-04-21;NO3;1998732,709;11;22
2024-04-21;NO4;687755,179;8;20
2024-04-21;NO5;128478,704;5;10
2024-04-22;NO1;498210,936;21;55
2024-04-22;NO2;380665,076;13;23
2024-04-22;NO3;1984844,191;11;22
2024-04-22;NO4;734021,848;8;20
2024-04-22;NO5;127797,407;5;10
2024-04-23;NO1;491181,852;21;55
2024-04-23;NO2;398897,475;13;23
2024-04-23;NO3;1992660,761;11;22
2024-04-23;NO4;553076,074;8;20
2024-04-23;NO5;128420,352;5;10
2024-04-24;NO1;489258,379;21;55
2024-04-24;NO2;400061,442;13;23
2024-04-24;NO3;1959968,867;11;22
2024-04-24;NO4;532271,462;8;20
2024-04-24;NO5;128444,647;5;10
2024-04-25;NO1;493242,797;21;55
2024-04-25;NO2;391365,853;13;23
2024-04-25;NO3;1980346,248;11;22
2024-04-25;NO4;557012,162;8;20
2024-04-25;NO5;128255,308;5;10
2024-04-26;NO1;489440,738;21;55
2024-04-26;NO2;417615,244;13;23
2024-04-26;NO3;1945275,800;11;22
2024-04-26;NO4;535124,528;8;20
2024-04-26;NO5;127937,389;5;10
2024-04-27;NO1;486961,682;21;55
2024-04-27;NO2;407002,708;13;23
2024-04-27;NO3;1956540,890;11;22
2024-04-27;NO4;563956,793;8;20
2024-04-27;NO5;128122,383;5;10
2024-04-28;NO1;493106,370;21;55
2024-04-28;NO2;383410,319;13;23
2024-04-28;NO3;1986691,069;11;22
2024-04-28;NO4;763481,686;8;20
2024-04-28;NO5;128067,104;5;10
2024-04-29;NO1;571391,882;21;55
2024-04-29;NO2;394829,911;13;23
2024-04-29;NO3;1991932,448;11;22
2024-04-29;NO4;733634,772;8;20
2024-04-29;NO5;128211,624;5;10
2024-04-30;NO1;570764,661;21;55
2024-04-30;NO2;398073,104;13;23
2024-04-30;NO3;1983988,702;11;22
2024-04-30;NO4;740489,292;8;20
2024-04-30;NO5;126961,594;5;10
2024-05-01;NO1;495853,857;21;55
2024-05-01;NO2;395361,896;12;22
2024-05-01;NO3;2001045,371;11;22
2024-05-01;NO4;765923,845;7;19
2024-05-01;NO5;127490,359;5;10
2024-05-02;NO1;509211,749;21;55
2024-05-02;NO2;402811,696;12;22
2024-05-02;NO3;2001226,972;11;22
2024-05-02;NO4;757750,840;7;19
2024-05-02;NO5;126571,378;5;10
2024-05-03;NO1;496652,236;21;55
2024-05-03;NO2;410919,146;12;22
2024-05-03;NO3;1981195,739;11;22
2024-05-03;NO4;761010,657;7;19
2024-05-03;NO5;124966,239;5;10
2024-05-04;NO1;488547,630;21;55
2024-05-04;NO2;409095,116;12;22
2024-05-04;NO3;1937322,294;11;22
2024-05-04;NO4;768516,594;7;19
2024-05-04;NO5;124357,255;5;10
2024-05-05;NO1;478789,295;21;55
2024-05-05;NO2;396536,824;12;22
2024-05-05;NO3;1925432,628;11;22
2024-05-05;NO4;769739,200;7;19
2024-05-05;NO5;123945,930;5;10
2024-05-06;NO1;488833,230;21;55
2024-05-06;NO2;403944,828;12;22
2024-05-06;NO3;1917643,046;11;22
2024-05-06;NO4;769029,543;7;19
2024-05-06;NO5;77087,060;5;10
2024-05-07;NO1;493558,803;21;55
2024-05-07;NO2;416190,330;12;22
2024-05-07;NO3;1929516,501;11;22
2024-05-07;NO4;744497,833;7;19
2024-05-07;NO5;124370,419;5;10
2024-05-08;NO1;489757,666;21;55
2024-05-08;NO2;417123,904;12;22
2024-05-08;NO3;1955375,430;11;22
2024-05-08;NO4;767998,055;7;19
2024-05-08;NO5;101787,329;5;10
2024-05-09;NO1;484608,411;21;55
2024-05-09;NO2;404753,957;12;22
2024-05-09;NO3;1985185,220;11;22
2024-05-09;NO4;770471,002;7;19
2024-05-09;NO5;101718,081;5;10
2024-05-10;NO1;487623,199;21;55
2024-05-10;NO2;395672,193;12;22
2024-05-10;NO3;1984103,386;11;22
2024-05-10;NO4;771175,787;7;19
2024-05-10;NO5;101224,724;5;10
2024-05-11;NO1;481095,924;21;55
2024-05-11;NO2;391153,067;12;22
2024-05-11;NO3;1995017,168;11;22
2024-05-11;NO4;770216,234;7;19
2024-05-11;NO5;100633,553;5;10
2024-05-12;NO1;480737,818;21;55
2024-05-12;NO2;379237,578;12;22
2024-05-12;NO3;2011153,597;11;22
2024-05-12;NO4;773264,046;7;19
2024-05-12;NO5;100000,522;5;10
2024-05-13;NO1;495166,282;21;55
2024-05-13;NO2;395298,410;12;22
2024-05-13;NO3;2012499,520;11;22
2024-05-13;NO4;776543,565;7;19
2024-05-13;NO5;72113,081;5;10
2024-05-14;NO1;525083,823;21;55
2024-05-14;NO2;402525,293;12;22
2024-05-14;NO3;2010502,581;11;22
2024-05-14;NO4;779592,848;7;19
2024-05-14;NO5;25448,831;5;10
2024-05-15;NO1;513762,925;21;55
2024-05-15;NO2;411133,583;12;22
2024-05-15;NO3;1981675,948;11;22
2024-05-15;NO4;776571,761;7;19
2024-05-15;NO5;25306,736;5;10
2024-05-16;NO1;500843,589;21;58
2024-05-16;NO2;409564,952;12;22
2024-05-16;NO3;2012388,890;11;22
2024-05-16;NO4;766821,900;7;19
2024-05-16;NO5;25019,487;5;10
2024-05-17;NO1;494904,292;21;58
2024-05-17;NO2;423656,660;12;22
2024-05-17;NO3;2489109,229;11;22
2024-05-17;NO4;772612,145;7;19
2024-05-17;NO5;24765,224;5;10
2024-05-18;NO1;488133,086;21;58
2024-05-18;NO2;415056,839;12;22
2024-05-18;NO3;2478522,381;11;22
2024-05-18;NO4;776425,787;7;19
2024-05-18;NO5;24973,160;5;10
2024-05-19;NO1;491658,803;21;58
2024-05-19;NO2;401338,691;12;22
2024-05-19;NO3;2466207,799;11;22
2024-05-19;NO4;776135,704;7;19
2024-05-19;NO5;24550,410;5;10
2024-05-20;NO1;496186,244;21;58
2024-05-20;NO2;387019,292;12;22
2024-05-20;NO3;2453671,387;11;22
2024-05-20;NO4;774111,806;7;19
2024-05-20;NO5;24776,495;5;10
2024-05-21;NO1;499195,448;21;58
2024-05-21;NO2;382965,605;12;22
2024-05-21;NO3;2194101,220;11;22
2024-05-21;NO4;775373,540;7;19
2024-05-21;NO5;24788,355;5;10
2024-05-22;NO1;503243,381;21;58
2024-05-22;NO2;396280,626;12;22
2024-05-22;NO3;2224367,505;11;22
2024-05-22;NO4;765796,634;7;19
2024-05-22;NO5;24004,578;5;10
2024-05-23;NO1;504848,386;21;58
2024-05-23;NO2;398085,269;12;22
2024-05-23;NO3;2233629,140;11;22
2024-05-23;NO4;762150,291;7;19
2024-05-23;NO5;24690,285;5;10
2024-05-24;NO1;502383,154;21;58
2024-05-24;NO2;404869,458;12;22
2024-05-24;NO3;2500166,251;11;22
2024-05-24;NO4;751976,626;7;19
2024-05-24;NO5;24199,126;5;10
2024-05-25;NO1;492746,519;21;58
2024-05-25;NO2;399970,485;12;22
2024-05-25;NO3;2514566,871;11;22
2024-05-25;NO4;751811,464;7;19
2024-05-25;NO5;23664,570;5;10
2024-05-26;NO1;495640,544;21;58
2024-05-26;NO2;380656,457;12;22
2024-05-26;NO3;2493187,752;11;22
2024-05-26;NO4;752570,319;7;19
2024-05-26;NO5;23718,501;5;10
2024-05-27;NO1;500525,024;21;58
2024-05-27;NO2;390995,236;12;22
2024-05-27;NO3;2492104,469;11;22
2024-05-27;NO4;748230,276;7;19
2024-05-27;NO5;24770,220;5;10
2024-05-28;NO1;500309,406;21;58
2024-05-28;NO2;398060,761;12;22
2024-05-28;NO3;2504575,093;11;22
2024-05-28;NO4;742178,630;7;19
2024-05-28;NO5;25194,144;5;10
2024-05-29;NO1;512766,966;21;58
2024-05-29;NO2;398388,421;12;22
2024-05-29;NO3;2493853,719;11;22
2024-05-29;NO4;752500,618;7;19
2024-05-29;NO5;25144,923;5;10
2024-05-30;NO1;507540,345;22;59
2024-05-30;NO2;395126,321;12;22
2024-05-30;NO3;2498232,877;11;22
2024-05-30;NO4;706906,433;7;19
2024-05-30;NO5;24934,786;5;10
2024-05-31;NO1;509399,877;22;59
2024-05-31;NO2;400437,240;12;22
2024-05-31;NO3;2505994,566;11;22
2024-05-31;NO4;764405,598;7;19
2024-05-31;NO5;24390,622;5;10
2024-06-01;NO1;547066,835;22;59
2024-06-01;NO2;388059,166;12;22
2024-06-01;NO3;2511590,221;11;22
2024-06-01;NO4;779730,333;7;19
2024-06-01;NO5;23583,555;5;10
2024-06-02;NO1;617036,148;22;59
2024-06-02;NO2;373453,211;12;22
2024-06-02;NO3;2502525,554;11;22
2024-06-02;NO4;779441,369;7;19
2024-06-02;NO5;23426,991;5;10
2024-06-03;NO1;638903,460;22;59
2024-06-03;NO2;383457,840;12;22
2024-06-03;NO3;2503307,947;11;22
2024-06-03;NO4;780362,605;7;19
2024-06-03;NO5;24438,003;5;10
2024-06-04;NO1;637854,812;23;60
2024-06-04;NO2;406841,197;12;22
2024-06-04;NO3;2516130,905;11;22
2024-06-04;NO4;782841,123;7;19
2024-06-04;NO5;25364,264;5;10
2024-06-05;NO1;638951,421;23;60
2024-06-05;NO2;403520,857;12;22
2024-06-05;NO3;2481939,095;11;22
2024-06-05;NO4;784363,603;7;19
2024-06-05;NO5;25146,532;5;10
2024-06-06;NO1;644096,860;23;60
2024-06-06;NO2;401273,802;12;22
2024-06-06;NO3;2523046,636;11;22
2024-06-06;NO4;778614,497;7;19
2024-06-06;NO5;24715,705;5;10
2024-06-07;NO1;650061,377;23;60
2024-06-07;NO2;399865,562;12;22
2024-06-07;NO3;2527441,639;11;22
2024-06-07;NO4;780656,339;7;19
2024-06-07;NO5;51788,670;5;10
2024-06-08;NO1;631929,769;23;60
2024-06-08;NO2;385498,150;12;22
2024-06-08;NO3;2526898,111;11;22
2024-06-08;NO4;784260,609;7;19
2024-06-08;NO5;116881,777;5;10
2024-06-09;NO1;632277,542;23;60
2024-06-09;NO2;376773,898;12;22
2024-06-09;NO3;2521495,270;11;22
2024-06-09;NO4;784263,435;7;19
2024-06-09;NO5;123285,726;5;10
2024-06-10;NO1;675770,526;23;60
2024-06-10;NO2;398017,925;12;22
2024-06-10;NO3;2515175,096;11;22
2024-06-10;NO4;775648,001;7;19
2024-06-10;NO5;123756,071;5;10
2024-06-11;NO1;696151,895;23;60
2024-06-11;NO2;428871,725;12;22
2024-06-11;NO3;1998711,248;11;22
2024-06-11;NO4;775770,520;7;19
2024-06-11;NO5;63538,798;5;10
2024-06-12;NO1;689964,492;23;60
2024-06-12;NO2;431763,221;12;22
2024-06-12;NO3;2004158,762;11;22
2024-06-12;NO4;774617,378;7;19
2024-06-12;NO5;25710,477;5;10
2024-06-13;NO1;700870,825;23;60
2024-06-13;NO2;420592,612;12;22
2024-06-13;NO3;2022362,953;11;24
2024-06-13;NO4;772176,212;7;19
2024-06-13;NO5;25074,504;5;10
2024-06-14;NO1;736075,847;23;60
2024-06-14;NO2;424005,748;12;22
2024-06-14;NO3;2036411,212;11;24
2024-06-14;NO4;746889,396;7;19
2024-06-14;NO5;24457,427;5;10
2024-06-15;NO1;717729,185;23;60
2024-06-15;NO2;415016,421;12;22
2024-06-15;NO3;2055438,226;11;24
2024-06-15;NO4;765365,202;7;19
2024-06-15;NO5;24197,681;5;10
2024-06-16;NO1;720450,153;23;60
2024-06-16;NO2;394551,775;12;22
2024-06-16;NO3;2051229,198;11;24
2024-06-16;NO4;762227,585;7;19
2024-06-16;NO5;24398,190;5;10
2024-06-17;NO1;744357,284;23;60
2024-06-17;NO2;378007,446;12;22
2024-06-17;NO3;2047718,854;11;24
2024-06-17;NO4;746546,627;7;19
2024-06-17;NO5;24520,435;5;10
2024-06-18;NO1;760347,190;23;60
2024-06-18;NO2;420457,636;12;22
2024-06-18;NO3;1997198,786;11;24
2024-06-18;NO4;751106,785;7;19
2024-06-18;NO5;24242,540;5;10
2024-06-19;NO1;743099,963;23;60
2024-06-19;NO2;421309,632;12;22
2024-06-19;NO3;1774776,650;11;24
2024-06-19;NO4;755304,327;7;19
2024-06-19;NO5;25259,817;5;10
2024-06-20;NO1;714738,752;23;60
2024-06-20;NO2;427215,648;12;22
2024-06-20;NO3;1996485,097;11;24
2024-06-20;NO4;764281,845;7;19
2024-06-20;NO5;25889,509;5;10
2024-06-21;NO1;743913,521;23;60
2024-06-21;NO2;432708,077;12;22
2024-06-21;NO3;2024948,925;11;24
2024-06-21;NO4;765561,253;7;19
2024-06-21;NO5;25658,133;5;10
2024-06-22;NO1;728419,785;23;60
2024-06-22;NO2;411507,741;12;22
2024-06-22;NO3;2022462,680;11;24
2024-06-22;NO4;769212,150;7;19
2024-06-22;NO5;25139,475;5;10
2024-06-23;NO1;731650,532;23;60
2024-06-23;NO2;397413,423;12;22
2024-06-23;NO3;2020747,729;11;24
2024-06-23;NO4;767285,851;7;19
2024-06-23;NO5;25052,876;5;10
2024-06-24;NO1;755855,476;23;60
2024-06-24;NO2;409592,991;12;22
2024-06-24;NO3;1981108,450;11;24
2024-06-24;NO4;757434,677;7;19
2024-06-24;NO5;25039,669;5;10
2024-06-25;NO1;843756,088;23;60
2024-06-25;NO2;427877,111;12;22
2024-06-25;NO3;2024625,794;11;24
2024-06-25;NO4;742381,538;7;19
2024-06-25;NO5;24757,763;5;10
2024-06-26;NO1;768895,580;23;60
2024-06-26;NO2;426889,776;12;22
2024-06-26;NO3;2025370,982;11;24
2024-06-26;NO4;757841,459;7;19
2024-06-26;NO5;24637,583;5;10
2024-06-27;NO1;792332,301;23;60
2024-06-27;NO2;444080,153;12;22
2024-06-27;NO3;2048976,891;11;24
2024-06-27;NO4;734431,127;7;19
2024-06-27;NO5;24217,576;5;10
2024-06-28;NO1;796295,350;23;60
2024-06-28;NO2;430705,799;12;22
2024-06-28;NO3;2048374,488;11;24
2024-06-28;NO4;753271,803;7;19
2024-06-28;NO5;23466,610;5;10
2024-06-29;NO1;790026,839;23;60
2024-06-29;NO2;427713,308;12;22
2024-06-29;NO3;2032555,083;11;24
2024-06-29;NO4;764125,750;7;19
2024-06-29;NO5;23098,700;5;10
2024-06-30;NO1;790116,231;23;60
2024-06-30;NO2;414013,237;12;22
2024-06-30;NO3;2023755,333;11;24
2024-06-30;NO4;765826,878;7;19
2024-06-30;NO5;23125,822;5;10
2024-07-01;NO1;818384,859;23;60
2024-07-01;NO2;421697,851;12;22
2024-07-01;NO3;2028678,729;11;24
2024-07-01;NO4;766548,538;8;20
2024-07-01;NO5;24555,885;5;10
2024-07-02;NO1;832328,645;23;60
2024-07-02;NO2;463632,167;12;22
2024-07-02;NO3;2037014,000;11;24
2024-07-02;NO4;764463,066;8;20
2024-07-02;NO5;25272,619;5;10
2024-07-03;NO1;842237,291;23;60
2024-07-03;NO2;455289,624;12;22
2024-07-03;NO3;2050088,734;11;24
2024-07-03;NO4;763956,428;8;20
2024-07-03;NO5;25373,228;5;10
2024-07-04;NO1;839495,944;23;60
2024-07-04;NO2;476210,119;12;22
2024-07-04;NO3;2069349,672;11;24
2024-07-04;NO4;762819,324;8;20
2024-07-04;NO5;25017,815;5;10
2024-07-05;NO1;858689,157;23;60
2024-07-05;NO2;441307,310;12;22
2024-07-05;NO3;2053627,964;11;24
2024-07-05;NO4;757784,053;8;20
2024-07-05;NO5;25002,280;5;10
2024-07-06;NO1;858781,893;23;60
2024-07-06;NO2;434961,448;12;22
2024-07-06;NO3;2052904,094;11;24
2024-07-06;NO4;713855,416;8;20
2024-07-06;NO5;24972,266;5;10
2024-07-07;NO1;849569,554;23;60
2024-07-07;NO2;403411,760;12;22
2024-07-07;NO3;2056230,575;11;24
2024-07-07;NO4;762542,149;8;20
2024-07-07;NO5;24828,542;5;10
2024-07-08;NO1;868103,321;23;60
2024-07-08;NO2;423034,986;12;22
2024-07-08;NO3;2051736,633;11;24
2024-07-08;NO4;723280,743;8;20
2024-07-08;NO5;25157,440;5;10
2024-07-09;NO1;882847,872;23;60
2024-07-09;NO2;411221,753;12;22
2024-07-09;NO3;2058222,154;11;24
2024-07-09;NO4;748802,521;8;20
2024-07-09;NO5;24997,200;5;10
2024-07-10;NO1;881225,686;23;60
2024-07-10;NO2;425265,240;12;22
2024-07-10;NO3;2072982,777;11;24
2024-07-10;NO4;755213,722;8;20
2024-07-10;NO5;24859,410;5;10
2024-07-11;NO1;914200,731;23;60
2024-07-11;NO2;450086,732;12;22
2024-07-11;NO3;2071891,206;11;24
2024-07-11;NO4;776871,163;8;20
2024-07-11;NO5;24402,756;5;10
2024-07-12;NO1;912010,151;23;60
2024-07-12;NO2;446489,940;12;22
2024-07-12;NO3;2059804,793;11;24
2024-07-12;NO4;778230,564;8;20
2024-07-12;NO5;23876,003;5;10
2024-07-13;NO1;917035,564;23;60
2024-07-13;NO2;437976,114;12;22
2024-07-13;NO3;2064717,426;11;24
2024-07-13;NO4;771475,792;8;20
2024-07-13;NO5;23428,185;5;10
2024-07-14;NO1;898918,206;23;60
2024-07-14;NO2;413128,305;12;22
2024-07-14;NO3;2068535,332;11;24
2024-07-14;NO4;762569,180;8;20
2024-07-14;NO5;22538,018;5;10
2024-07-15;NO1;906776,724;23;60
2024-07-15;NO2;441190,779;12;22
2024-07-15;NO3;2081671,508;11;24
2024-07-15;NO4;783366,793;8;20
2024-07-15;NO5;23748,909;5;10
2024-07-16;NO1;913278,943;23;60
2024-07-16;NO2;434975,277;12;22
2024-07-16;NO3;2083231,926;11;24
2024-07-16;NO4;766905,650;8;20
2024-07-16;NO5;24204,666;5;10
2024-07-17;NO1;918674,338;23;60
2024-07-17;NO2;454568,722;12;22
2024-07-17;NO3;2077776,146;11;24
2024-07-17;NO4;765789,389;8;20
2024-07-17;NO5;60996,269;5;10
2024-07-18;NO1;940945,491;23;60
2024-07-18;NO2;447344,938;12;22
2024-07-18;NO3;2072116,671;11;24
2024-07-18;NO4;775371,809;8;20
2024-07-18;NO5;125668,180;5;10
2024-07-19;NO1;938585,800;23;60
2024-07-19;NO2;451270,728;12;22
2024-07-19;NO3;2083655,636;11;24
2024-07-19;NO4;781228,628;8;20
2024-07-19;NO5;127991,673;5;10
2024-07-20;NO1;939154,971;23;60
2024-07-20;NO2;449342,934;12;22
2024-07-20;NO3;2089303,285;11;24
2024-07-20;NO4;776372,072;8;20
2024-07-20;NO5;93248,322;5;10
2024-07-21;NO1;936681,569;23;60
2024-07-21;NO2;424089,614;12;22
2024-07-21;NO3;2080233,388;11;24
2024-07-21;NO4;773282,899;8;20
2024-07-21;NO5;29087,254;5;10
2024-07-22;NO1;935051,175;23;60
2024-07-22;NO2;432751,277;12;22
2024-07-22;NO3;2066675,679;11;24
2024-07-22;NO4;783582,869;8;20
2024-07-22;NO5;31505,347;5;10
2024-07-23;NO1;952137,332;23;60
2024-07-23;NO2;442480,963;12;22
2024-07-23;NO3;2066760,354;11;24
2024-07-23;NO4;786864,576;8;20
2024-07-23;NO5;32216,560;5;10
2024-07-24;NO1;940097,631;23;60
2024-07-24;NO2;445313,504;12;22
2024-07-24;NO3;2075467,481;11;24
2024-07-24;NO4;815514,062;8;20
2024-07-24;NO5;33091,120;5;10
2024-07-25;NO1;955848,214;23;60
2024-07-25;NO2;458708,809;12;22
2024-07-25;NO3;2086522,424;11;24
2024-07-25;NO4;838080,641;8;20
2024-07-25;NO5;33197,572;5;10
2024-07-26;NO1;951455,959;23;60
2024-07-26;NO2;449025,000;12;22
2024-07-26;NO3;2085198,086;11;24
2024-07-26;NO4;833069,111;8;20
2024-07-26;NO5;32261,668;5;10
2024-07-27;NO1;944854,271;23;60
2024-07-27;NO2;436716,235;12;22
2024-07-27;NO3;2071117,282;11;24
2024-07-27;NO4;841790,112;8;20
2024-07-27;NO5;31681,321;5;10
2024-07-28;NO1;940270,560;23;60
2024-07-28;NO2;424583,213;12;22
2024-07-28;NO3;2058600,550;11;24
2024-07-28;NO4;840152,362;8;20
2024-07-28;NO5;31664,197;5;10
2024-07-29;NO1;964966,533;23;60
2024-07-29;NO2;431597,805;12;22
2024-07-29;NO3;2068306,019;11;24
2024-07-29;NO4;840571,180;8;20
2024-07-29;NO5;32426,020;5;10
2024-07-30;NO1;1000095,574;23;60
2024-07-30;NO2;456107,033;12;22
2024-07-30;NO3;2071595,024;11;24
2024-07-30;NO4;832694,827;8;20
2024-07-30;NO5;34070,025;5;10
2024-07-31;NO1;1000070,554;23;60
2024-07-31;NO2;454658,353;12;22
2024-07-31;NO3;2061943,834;11;24
2024-07-31;NO4;844413,297;8;20
2024-07-31;NO5;34504,022;5;10
2024-08-01;NO1;1009115,990;23;60
2024-08-01;NO2;446206,572;12;22
2024-08-01;NO3;2057130,685;11;24
2024-08-01;NO4;843102,998;8;20
2024-08-01;NO5;35478,527;5;10
2024-08-02;NO1;1054300,660;23;60
2024-08-02;NO2;445516,501;12;22
2024-08-02;NO3;2071274,698;11;24
2024-08-02;NO4;842016,004;8;20
2024-08-02;NO5;36077,301;5;10
2024-08-03;NO1;1048133,976;23;60
2024-08-03;NO2;423539,188;12;22
2024-08-03;NO3;2082549,346;11;24
2024-08-03;NO4;830663,645;8;20
2024-08-03;NO5;35745,928;5;10
2024-08-04;NO1;1044648,155;23;60
2024-08-04;NO2;402187,053;12;22
2024-08-04;NO3;2066516,100;11;24
2024-08-04;NO4;829393,440;8;20
2024-08-04;NO5;35662,192;5;10
2024-08-05;NO1;1075348,444;23;60
2024-08-05;NO2;429807,782;12;22
2024-08-05;NO3;2071435,037;11;24
2024-08-05;NO4;733112,067;8;20
2024-08-05;NO5;36038,387;5;10
2024-08-06;NO1;1083255,529;23;60
2024-08-06;NO2;444475,967;12;22
2024-08-06;NO3;2076946,538;11;24
2024-08-06;NO4;568411,870;8;20
2024-08-06;NO5;37002,282;5;10
2024-08-07;NO1;1084391,890;23;60
2024-08-07;NO2;437811,660;12;22
2024-08-07;NO3;2081938,214;11;24
2024-08-07;NO4;710988,298;8;20
2024-08-07;NO5;38994,528;5;10
2024-08-08;NO1;1085912,280;23;60
2024-08-08;NO2;445245,086;12;22
2024-08-08;NO3;2073951,285;11;24
2024-08-08;NO4;715136,250;8;20
2024-08-08;NO5;39850,357;5;10
2024-08-09;NO1;1068464,677;23;60
2024-08-09;NO2;435781,000;12;22
2024-08-09;NO3;2074599,018;11;24
2024-08-09;NO4;757915,375;8;20
2024-08-09;NO5;39083,632;5;10
2024-08-10;NO1;1075143,985;23;60
2024-08-10;NO2;446639,852;12;22
2024-08-10;NO3;2070003,403;11;24
2024-08-10;NO4;831973,944;8;20
2024-08-10;NO5;39286,635;5;10
2024-08-11;NO1;1076304,721;23;60
2024-08-11;NO2;430427,417;12;22
2024-08-11;NO3;2057045,257;11;24
2024-08-11;NO4;830991,112;8;20
2024-08-11;NO5;40022,389;5;10
2024-08-12;NO1;1075638,875;23;60
2024-08-12;NO2;434243,280;12;22
2024-08-12;NO3;2065930,553;11;24
2024-08-12;NO4;833827,196;8;20
2024-08-12;NO5;40442,661;5;10
2024-08-13;NO1;1093151,981;23;60
2024-08-13;NO2;443461,092;12;22
2024-08-13;NO3;2088215,032;11;24
2024-08-13;NO4;833762,710;8;20
2024-08-13;NO5;39977,750;5;10
2024-08-14;NO1;1121245,863;23;60
2024-08-14;NO2;435496,159;12;22
2024-08-14;NO3;2087400,277;11;24
2024-08-14;NO4;832773,310;8;20
2024-08-14;NO5;39895,224;5;10
2024-08-15;NO1;1150135,684;23;60
2024-08-15;NO2;447678,998;12;22
2024-08-15;NO3;2071615,399;11;24
2024-08-15;NO4;834960,022;8;20
2024-08-15;NO5;39624,489;5;10
2024-08-16;NO1;1162020,194;23;60
2024-08-16;NO2;439545,320;12;22
2024-08-16;NO3;2067107,567;11;24
2024-08-16;NO4;836671,251;8;20
2024-08-16;NO5;39684,603;5;10
2024-08-17;NO1;1145348,837;23;60
2024-08-17;NO2;418803,827;12;22
2024-08-17;NO3;2080418,217;11;24
2024-08-17;NO4;839661,830;8;20
2024-08-17;NO5;40382,549;5;10
2024-08-18;NO1;1157243,144;23;60
2024-08-18;NO2;397724,886;12;22
2024-08-18;NO3;2070411,614;11;24
